filename,tokens,ner_tags
76-CROMA PVT LTD.pdf,4703,B-QUANTITY
76-CROMA PVT LTD.pdf,4,B-QUANTITY
76-CROMA PVT LTD.pdf,4,B-QUANTITY
76-CROMA PVT LTD.pdf,Amount,B-AMOUNT
76-CROMA PVT LTD.pdf,GST(18%),B-GST
17-ITC Limited.pdf,17,B-QUANTITY
17-ITC Limited.pdf,37,B-QUANTITY
17-ITC Limited.pdf,Road,B-VENDOR_ADDRESS
17-ITC Limited.pdf,700,B-QUANTITY
17-ITC Limited.pdf,071,B-QUANTITY
17-ITC Limited.pdf,29ABCDE1234F1Z5,B-GSTIN
17-ITC Limited.pdf,2487,B-QUANTITY
17-ITC Limited.pdf,500,B-QUANTITY
17-ITC Limited.pdf,1207,B-QUANTITY
17-ITC Limited.pdf,31-07-2024,B-INVOICE_DATE
17-ITC Limited.pdf,11,B-QUANTITY
17-ITC Limited.pdf,700001,B-QUANTITY
17-ITC Limited.pdf,21QQAPL6789R8ZH,B-GSTIN
17-ITC Limited.pdf,AMOUNT,B-AMOUNT
17-ITC Limited.pdf,SUBTOTAL,B-SUBTOTAL
17-ITC Limited.pdf,GST(18%),B-GST
37-CROMA PVT LTD.pdf,37,B-QUANTITY
37-CROMA PVT LTD.pdf,12-08-2024,B-INVOICE_DATE
37-CROMA PVT LTD.pdf,Street,B-VENDOR_ADDRESS
37-CROMA PVT LTD.pdf,400013,B-QUANTITY
37-CROMA PVT LTD.pdf,Amount,B-AMOUNT
37-CROMA PVT LTD.pdf,1078,B-QUANTITY
37-CROMA PVT LTD.pdf,8813,B-QUANTITY
37-CROMA PVT LTD.pdf,Amount,B-AMOUNT
37-CROMA PVT LTD.pdf,GST(18%),B-GST
56-CROMA PVT LTD.pdf,56,B-QUANTITY
56-CROMA PVT LTD.pdf,12-08-2024,B-INVOICE_DATE
56-CROMA PVT LTD.pdf,Street,B-VENDOR_ADDRESS
56-CROMA PVT LTD.pdf,73,B-QUANTITY
56-CROMA PVT LTD.pdf,400013,B-QUANTITY
56-CROMA PVT LTD.pdf,Amount,B-AMOUNT
56-CROMA PVT LTD.pdf,2234,B-QUANTITY
56-CROMA PVT LTD.pdf,1258,B-QUANTITY
56-CROMA PVT LTD.pdf,840,B-QUANTITY
56-CROMA PVT LTD.pdf,Amount,B-AMOUNT
56-CROMA PVT LTD.pdf,GST(18%),B-GST
33-CROMA PVT LTD.pdf,33,B-QUANTITY
33-CROMA PVT LTD.pdf,12-08-2024,B-INVOICE_DATE
33-CROMA PVT LTD.pdf,Street,B-VENDOR_ADDRESS
33-CROMA PVT LTD.pdf,85,B-QUANTITY
33-CROMA PVT LTD.pdf,400057,B-QUANTITY
33-CROMA PVT LTD.pdf,400013,B-QUANTITY
33-CROMA PVT LTD.pdf,51234,B-QUANTITY
33-CROMA PVT LTD.pdf,56789,B-QUANTITY
33-CROMA PVT LTD.pdf,Amount,B-AMOUNT
33-CROMA PVT LTD.pdf,6264,B-QUANTITY
33-CROMA PVT LTD.pdf,5,B-QUANTITY
33-CROMA PVT LTD.pdf,4369,B-QUANTITY
33-CROMA PVT LTD.pdf,Amount,B-AMOUNT
33-CROMA PVT LTD.pdf,GST(18%),B-GST
77-CROMA PVT LTD.pdf,77,B-QUANTITY
77-CROMA PVT LTD.pdf,12-08-2024,B-INVOICE_DATE
77-CROMA PVT LTD.pdf,Street,B-VENDOR_ADDRESS
77-CROMA PVT LTD.pdf,400013,B-QUANTITY
77-CROMA PVT LTD.pdf,Amount,B-AMOUNT
77-CROMA PVT LTD.pdf,6589,B-QUANTITY
77-CROMA PVT LTD.pdf,5815,B-QUANTITY
77-CROMA PVT LTD.pdf,Amount,B-AMOUNT
77-CROMA PVT LTD.pdf,GST(18%),B-GST
11-D-MART PVT LTD.pdf,Road,B-VENDOR_ADDRESS
11-D-MART PVT LTD.pdf,4539,B-QUANTITY
11-D-MART PVT LTD.pdf,1488,B-QUANTITY
11-D-MART PVT LTD.pdf,0343,B-QUANTITY
11-D-MART PVT LTD.pdf,6467,B-QUANTITY
11-D-MART PVT LTD.pdf,682019,B-QUANTITY
11-D-MART PVT LTD.pdf,94567,B-QUANTITY
11-D-MART PVT LTD.pdf,89012,B-QUANTITY
11-D-MART PVT LTD.pdf,4,B-QUANTITY
11-D-MART PVT LTD.pdf,682019,B-QUANTITY
11-D-MART PVT LTD.pdf,94567,B-QUANTITY
11-D-MART PVT LTD.pdf,89012,B-QUANTITY
11-D-MART PVT LTD.pdf,AMOUNT,I-AMOUNT
11-D-MART PVT LTD.pdf,Road,B-VENDOR_ADDRESS
11-D-MART PVT LTD.pdf,682024,B-QUANTITY
104-CROMA PVT LTD.pdf,104,B-QUANTITY
104-CROMA PVT LTD.pdf,12-08-2024,B-INVOICE_DATE
104-CROMA PVT LTD.pdf,Street,B-VENDOR_ADDRESS
104-CROMA PVT LTD.pdf,400013,B-QUANTITY
104-CROMA PVT LTD.pdf,Amount,B-AMOUNT
104-CROMA PVT LTD.pdf,4205,B-QUANTITY
104-CROMA PVT LTD.pdf,12,B-QUANTITY
104-CROMA PVT LTD.pdf,7813,B-QUANTITY
104-CROMA PVT LTD.pdf,12,B-QUANTITY
104-CROMA PVT LTD.pdf,Amount,B-AMOUNT
104-CROMA PVT LTD.pdf,GST(18%),B-GST
14-CROMA PVT LTD.pdf,14,B-QUANTITY
14-CROMA PVT LTD.pdf,12-08-2024,B-INVOICE_DATE
14-CROMA PVT LTD.pdf,Street,B-VENDOR_ADDRESS
14-CROMA PVT LTD.pdf,400013,B-QUANTITY
14-CROMA PVT LTD.pdf,Amount,B-AMOUNT
14-CROMA PVT LTD.pdf,5313,B-QUANTITY
14-CROMA PVT LTD.pdf,9,B-QUANTITY
14-CROMA PVT LTD.pdf,00,B-QUANTITY
14-CROMA PVT LTD.pdf,Amount,I-AMOUNT
14-CROMA PVT LTD.pdf,GST(18%),B-GST
122-ITC Limited.pdf,122,B-QUANTITY
122-ITC Limited.pdf,31-07-2024,B-INVOICE_DATE
122-ITC Limited.pdf,37,B-QUANTITY
122-ITC Limited.pdf,Road,B-VENDOR_ADDRESS
122-ITC Limited.pdf,17,B-QUANTITY
122-ITC Limited.pdf,700,B-QUANTITY
122-ITC Limited.pdf,071,B-QUANTITY
122-ITC Limited.pdf,Road,B-VENDOR_ADDRESS
122-ITC Limited.pdf,700019,B-QUANTITY
122-ITC Limited.pdf,29ABCDE1234F1Z5,B-GSTIN
122-ITC Limited.pdf,26AABCR1234N1Z2,B-GSTIN
122-ITC Limited.pdf,AMOUNT,B-AMOUNT
122-ITC Limited.pdf,SUBTOTAL,B-SUBTOTAL
122-ITC Limited.pdf,GST(18%),B-GST
SinghReceipt_2024-07-24_18-40-53_38.pdf,890,B-QUANTITY
SinghReceipt_2024-07-24_18-40-53_38.pdf,560007,B-QUANTITY
SinghReceipt_2024-07-24_18-40-53_38.pdf,8589,B-QUANTITY
SinghReceipt_2024-07-24_18-40-53_38.pdf,560058,B-QUANTITY
SinghReceipt_2024-07-24_18-40-53_38.pdf,560058,B-QUANTITY
SinghReceipt_2024-07-24_18-40-53_38.pdf,State:,B-VENDOR_ADDRESS
SinghReceipt_2024-07-24_18-40-53_38.pdf,State,B-VENDOR_ADDRESS
SinghReceipt_2024-07-24_18-40-53_38.pdf,58,B-QUANTITY
SinghReceipt_2024-07-24_18-40-53_38.pdf,State,B-VENDOR_ADDRESS
SinghReceipt_2024-07-24_18-40-53_38.pdf,58,B-QUANTITY
SinghReceipt_2024-07-24_18-40-53_38.pdf,Amount,B-AMOUNT
SinghReceipt_2024-07-24_18-40-53_38.pdf,650,B-QUANTITY
SinghReceipt_2024-07-24_18-40-53_38.pdf,2940,B-QUANTITY
SinghReceipt_2024-07-24_18-40-53_38.pdf,9,B-QUANTITY
SinghReceipt_2024-07-24_18-40-53_38.pdf,000,B-QUANTITY
SinghReceipt_2024-07-24_18-40-53_38.pdf,Amount,B-AMOUNT
49-CROMA PVT LTD.pdf,49,B-QUANTITY
49-CROMA PVT LTD.pdf,12-08-2024,B-INVOICE_DATE
49-CROMA PVT LTD.pdf,Street,B-VENDOR_ADDRESS
49-CROMA PVT LTD.pdf,28,B-QUANTITY
49-CROMA PVT LTD.pdf,400013,B-QUANTITY
49-CROMA PVT LTD.pdf,Amount,B-AMOUNT
49-CROMA PVT LTD.pdf,4320,B-QUANTITY
49-CROMA PVT LTD.pdf,5,B-QUANTITY
49-CROMA PVT LTD.pdf,2,B-QUANTITY
49-CROMA PVT LTD.pdf,2580,B-QUANTITY
49-CROMA PVT LTD.pdf,Amount,B-AMOUNT
49-CROMA PVT LTD.pdf,GST(18%),B-GST
85-BIG BAZAAR PVT LTD.pdf,380015,B-QUANTITY
85-BIG BAZAAR PVT LTD.pdf,85,B-QUANTITY
85-BIG BAZAAR PVT LTD.pdf,101,B-QUANTITY
85-BIG BAZAAR PVT LTD.pdf,380013,B-QUANTITY
85-BIG BAZAAR PVT LTD.pdf,76543,B-QUANTITY
85-BIG BAZAAR PVT LTD.pdf,21098,B-QUANTITY
85-BIG BAZAAR PVT LTD.pdf,31-07-2024,B-INVOICE_DATE
85-BIG BAZAAR PVT LTD.pdf,85,B-QUANTITY
85-BIG BAZAAR PVT LTD.pdf,4576,B-QUANTITY
85-BIG BAZAAR PVT LTD.pdf,150,B-QUANTITY
85-BIG BAZAAR PVT LTD.pdf,8932,B-QUANTITY
85-BIG BAZAAR PVT LTD.pdf,200,B-QUANTITY
85-BIG BAZAAR PVT LTD.pdf,GST(18%),B-GST
5-ITC Limited.pdf,5,B-QUANTITY
5-ITC Limited.pdf,31-07-2024,B-INVOICE_DATE
5-ITC Limited.pdf,37,B-QUANTITY
5-ITC Limited.pdf,Road,B-VENDOR_ADDRESS
5-ITC Limited.pdf,700,B-QUANTITY
5-ITC Limited.pdf,071,B-QUANTITY
5-ITC Limited.pdf,Road,B-VENDOR_ADDRESS
5-ITC Limited.pdf,700019,B-QUANTITY
5-ITC Limited.pdf,29ABCDE1234F1Z5,B-GSTIN
5-ITC Limited.pdf,AMOUNT,B-AMOUNT
5-ITC Limited.pdf,2332,B-QUANTITY
5-ITC Limited.pdf,200,B-QUANTITY
5-ITC Limited.pdf,1063,B-QUANTITY
5-ITC Limited.pdf,SUBTOTAL,B-SUBTOTAL
5-ITC Limited.pdf,GST(18%),B-GST
22-CROMA PVT LTD.pdf,22,B-QUANTITY
22-CROMA PVT LTD.pdf,12-08-2024,B-INVOICE_DATE
22-CROMA PVT LTD.pdf,Street,B-VENDOR_ADDRESS
22-CROMA PVT LTD.pdf,400013,B-QUANTITY
22-CROMA PVT LTD.pdf,Amount,B-AMOUNT
22-CROMA PVT LTD.pdf,4153,B-QUANTITY
22-CROMA PVT LTD.pdf,3,B-QUANTITY
22-CROMA PVT LTD.pdf,9146,B-QUANTITY
22-CROMA PVT LTD.pdf,00,B-QUANTITY
22-CROMA PVT LTD.pdf,Amount,I-AMOUNT
22-CROMA PVT LTD.pdf,GST(18%),B-GST
114-CROMA PVT LTD.pdf,114,B-QUANTITY
114-CROMA PVT LTD.pdf,12-08-2024,B-INVOICE_DATE
114-CROMA PVT LTD.pdf,Street,B-VENDOR_ADDRESS
114-CROMA PVT LTD.pdf,400013,B-QUANTITY
114-CROMA PVT LTD.pdf,Amount,B-AMOUNT
114-CROMA PVT LTD.pdf,5313,B-QUANTITY
114-CROMA PVT LTD.pdf,9,B-QUANTITY
114-CROMA PVT LTD.pdf,Amount,B-AMOUNT
114-CROMA PVT LTD.pdf,GST(18%),B-GST
10-ITC Limited.pdf,10,B-QUANTITY
10-ITC Limited.pdf,31-07-2024,B-INVOICE_DATE
10-ITC Limited.pdf,37,B-QUANTITY
10-ITC Limited.pdf,Road,B-VENDOR_ADDRESS
10-ITC Limited.pdf,700,B-QUANTITY
10-ITC Limited.pdf,071,B-QUANTITY
10-ITC Limited.pdf,Road,B-VENDOR_ADDRESS
10-ITC Limited.pdf,700054,B-QUANTITY
10-ITC Limited.pdf,14JJAPL9012K1ZA,B-GSTIN
10-ITC Limited.pdf,29ABCDE1234F1Z5,B-GSTIN
10-ITC Limited.pdf,2397,B-QUANTITY
10-ITC Limited.pdf,200,B-QUANTITY
10-ITC Limited.pdf,1127,B-QUANTITY
10-ITC Limited.pdf,100,B-QUANTITY
10-ITC Limited.pdf,AMOUNT,B-AMOUNT
10-ITC Limited.pdf,SUBTOTAL,B-SUBTOTAL
10-ITC Limited.pdf,GST(18%),B-GST
94-BIG BAZAAR PVT LTD.pdf,380015,B-QUANTITY
94-BIG BAZAAR PVT LTD.pdf,94,B-QUANTITY
94-BIG BAZAAR PVT LTD.pdf,101,B-QUANTITY
94-BIG BAZAAR PVT LTD.pdf,380013,B-QUANTITY
94-BIG BAZAAR PVT LTD.pdf,95432,B-QUANTITY
94-BIG BAZAAR PVT LTD.pdf,10987,B-QUANTITY
94-BIG BAZAAR PVT LTD.pdf,31-07-2024,B-INVOICE_DATE
94-BIG BAZAAR PVT LTD.pdf,94,B-QUANTITY
94-BIG BAZAAR PVT LTD.pdf,4577,B-QUANTITY
94-BIG BAZAAR PVT LTD.pdf,200,B-QUANTITY
94-BIG BAZAAR PVT LTD.pdf,8933,B-QUANTITY
94-BIG BAZAAR PVT LTD.pdf,4,B-QUANTITY
94-BIG BAZAAR PVT LTD.pdf,GST(18%),B-GST
SinghReceipt_2024-07-24_18-40-50_35.pdf,890,B-QUANTITY
SinghReceipt_2024-07-24_18-40-50_35.pdf,560007,B-QUANTITY
SinghReceipt_2024-07-24_18-40-50_35.pdf,2453,B-QUANTITY
SinghReceipt_2024-07-24_18-40-50_35.pdf,State:,B-VENDOR_ADDRESS
SinghReceipt_2024-07-24_18-40-50_35.pdf,State,B-VENDOR_ADDRESS
SinghReceipt_2024-07-24_18-40-50_35.pdf,45,B-QUANTITY
SinghReceipt_2024-07-24_18-40-50_35.pdf,State,B-VENDOR_ADDRESS
SinghReceipt_2024-07-24_18-40-50_35.pdf,45,B-QUANTITY
SinghReceipt_2024-07-24_18-40-50_35.pdf,Amount,B-AMOUNT
SinghReceipt_2024-07-24_18-40-50_35.pdf,2198,B-QUANTITY
SinghReceipt_2024-07-24_18-40-50_35.pdf,9,B-QUANTITY
SinghReceipt_2024-07-24_18-40-50_35.pdf,000,B-QUANTITY
SinghReceipt_2024-07-24_18-40-50_35.pdf,Amount,B-AMOUNT
SinghReceipt_2024-07-24_18-41-10_55.pdf,890,B-QUANTITY
SinghReceipt_2024-07-24_18-41-10_55.pdf,560007,B-QUANTITY
SinghReceipt_2024-07-24_18-41-10_55.pdf,6568,B-QUANTITY
SinghReceipt_2024-07-24_18-41-10_55.pdf,Road,B-VENDOR_ADDRESS
SinghReceipt_2024-07-24_18-41-10_55.pdf,560103,B-QUANTITY
SinghReceipt_2024-07-24_18-41-10_55.pdf,Road,B-VENDOR_ADDRESS
SinghReceipt_2024-07-24_18-41-10_55.pdf,560103,B-QUANTITY
SinghReceipt_2024-07-24_18-41-10_55.pdf,State:,B-VENDOR_ADDRESS
SinghReceipt_2024-07-24_18-41-10_55.pdf,State,B-VENDOR_ADDRESS
SinghReceipt_2024-07-24_18-41-10_55.pdf,03,B-QUANTITY
SinghReceipt_2024-07-24_18-41-10_55.pdf,State,B-VENDOR_ADDRESS
SinghReceipt_2024-07-24_18-41-10_55.pdf,03,B-QUANTITY
SinghReceipt_2024-07-24_18-41-10_55.pdf,Amount,B-AMOUNT
SinghReceipt_2024-07-24_18-41-10_55.pdf,2691,B-QUANTITY
SinghReceipt_2024-07-24_18-41-10_55.pdf,9,B-QUANTITY
SinghReceipt_2024-07-24_18-41-10_55.pdf,000,B-QUANTITY
SinghReceipt_2024-07-24_18-41-10_55.pdf,Amount,B-AMOUNT
50-CROMA PVT LTD.pdf,50,B-QUANTITY
50-CROMA PVT LTD.pdf,12-08-2024,B-INVOICE_DATE
50-CROMA PVT LTD.pdf,__|TechCity,B-VENDOR_ADDRESS
50-CROMA PVT LTD.pdf,Street,B-VENDOR_ADDRESS
50-CROMA PVT LTD.pdf,400013,B-QUANTITY
50-CROMA PVT LTD.pdf,Amount,B-AMOUNT
50-CROMA PVT LTD.pdf,5431,B-QUANTITY
50-CROMA PVT LTD.pdf,3691,B-QUANTITY
50-CROMA PVT LTD.pdf,Amount,B-AMOUNT
50-CROMA PVT LTD.pdf,GST(18%),B-GST
39-CROMA PVT LTD.pdf,39,B-QUANTITY
39-CROMA PVT LTD.pdf,12-08-2024,B-INVOICE_DATE
39-CROMA PVT LTD.pdf,Street,B-VENDOR_ADDRESS
39-CROMA PVT LTD.pdf,18,B-QUANTITY
39-CROMA PVT LTD.pdf,400013,B-QUANTITY
39-CROMA PVT LTD.pdf,Amount,B-AMOUNT
39-CROMA PVT LTD.pdf,3290,B-QUANTITY
39-CROMA PVT LTD.pdf,2,B-QUANTITY
39-CROMA PVT LTD.pdf,1480,B-QUANTITY
39-CROMA PVT LTD.pdf,00,B-QUANTITY
39-CROMA PVT LTD.pdf,Amount,I-AMOUNT
39-CROMA PVT LTD.pdf,GST(18%),B-GST
2-ITC Limited.pdf,2,B-QUANTITY
2-ITC Limited.pdf,31-07-2024,B-INVOICE_DATE
2-ITC Limited.pdf,37,B-QUANTITY
2-ITC Limited.pdf,Road,B-VENDOR_ADDRESS
2-ITC Limited.pdf,34,B-QUANTITY
2-ITC Limited.pdf,700,B-QUANTITY
2-ITC Limited.pdf,071,B-QUANTITY
2-ITC Limited.pdf,Avenue,B-VENDOR_ADDRESS
2-ITC Limited.pdf,700012,B-QUANTITY
2-ITC Limited.pdf,29ABCDE1234F1Z5,B-GSTIN
2-ITC Limited.pdf,2294,B-QUANTITY
2-ITC Limited.pdf,200,B-QUANTITY
2-ITC Limited.pdf,1034,B-QUANTITY
2-ITC Limited.pdf,200,B-QUANTITY
2-ITC Limited.pdf,AMOUNT,B-AMOUNT
2-ITC Limited.pdf,SUBTOTAL,B-SUBTOTAL
2-ITC Limited.pdf,GST(18%),B-GST
31-D-MART PVT LTD.pdf,Road,B-VENDOR_ADDRESS
31-D-MART PVT LTD.pdf,4539,B-QUANTITY
31-D-MART PVT LTD.pdf,1488,B-QUANTITY
31-D-MART PVT LTD.pdf,0343,B-QUANTITY
31-D-MART PVT LTD.pdf,6467,B-QUANTITY
31-D-MART PVT LTD.pdf,678001,B-QUANTITY
31-D-MART PVT LTD.pdf,89012,B-QUANTITY
31-D-MART PVT LTD.pdf,34567,B-QUANTITY
31-D-MART PVT LTD.pdf,3,B-QUANTITY
31-D-MART PVT LTD.pdf,678001,B-QUANTITY
31-D-MART PVT LTD.pdf,89012,B-QUANTITY
31-D-MART PVT LTD.pdf,34567,B-QUANTITY
31-D-MART PVT LTD.pdf,AMOUNT,I-AMOUNT
31-D-MART PVT LTD.pdf,Road,B-VENDOR_ADDRESS
31-D-MART PVT LTD.pdf,682024,B-QUANTITY
124-CROMA PVT LTD.pdf,124,B-QUANTITY
124-CROMA PVT LTD.pdf,12-08-2024,B-INVOICE_DATE
124-CROMA PVT LTD.pdf,ByteCity,B-VENDOR_ADDRESS
124-CROMA PVT LTD.pdf,Street,B-VENDOR_ADDRESS
124-CROMA PVT LTD.pdf,16,B-QUANTITY
124-CROMA PVT LTD.pdf,400063,B-QUANTITY
124-CROMA PVT LTD.pdf,400013,B-QUANTITY
124-CROMA PVT LTD.pdf,67890,B-QUANTITY
124-CROMA PVT LTD.pdf,12345,B-QUANTITY
124-CROMA PVT LTD.pdf,Amount,B-AMOUNT
124-CROMA PVT LTD.pdf,6375,B-QUANTITY
124-CROMA PVT LTD.pdf,2,B-QUANTITY
124-CROMA PVT LTD.pdf,2369,B-QUANTITY
124-CROMA PVT LTD.pdf,2,B-QUANTITY
124-CROMA PVT LTD.pdf,Amount,B-AMOUNT
124-CROMA PVT LTD.pdf,GST(18%),B-GST
115-ITC Limited.pdf,115,B-QUANTITY
115-ITC Limited.pdf,31-07-2024,B-INVOICE_DATE
115-ITC Limited.pdf,37,B-QUANTITY
115-ITC Limited.pdf,Road,B-VENDOR_ADDRESS
115-ITC Limited.pdf,700,B-QUANTITY
115-ITC Limited.pdf,071,B-QUANTITY
115-ITC Limited.pdf,22,B-QUANTITY
115-ITC Limited.pdf,Road,B-VENDOR_ADDRESS
115-ITC Limited.pdf,700107,B-QUANTITY
115-ITC Limited.pdf,29ABCDE1234F1Z5,B-GSTIN
115-ITC Limited.pdf,29AAACI1234G1Z7,B-GSTIN
115-ITC Limited.pdf,AMOUNT,B-AMOUNT
115-ITC Limited.pdf,SUBTOTAL,B-SUBTOTAL
115-ITC Limited.pdf,GST(18%),B-GST
SinghReceipt_2024-07-24_18-41-26_71.pdf,890,B-QUANTITY
SinghReceipt_2024-07-24_18-41-26_71.pdf,560007,B-QUANTITY
SinghReceipt_2024-07-24_18-41-26_71.pdf,1074,B-QUANTITY
SinghReceipt_2024-07-24_18-41-26_71.pdf,560066,B-QUANTITY
SinghReceipt_2024-07-24_18-41-26_71.pdf,560066,B-QUANTITY
SinghReceipt_2024-07-24_18-41-26_71.pdf,State:,B-VENDOR_ADDRESS
SinghReceipt_2024-07-24_18-41-26_71.pdf,State,B-VENDOR_ADDRESS
SinghReceipt_2024-07-24_18-41-26_71.pdf,66,B-QUANTITY
SinghReceipt_2024-07-24_18-41-26_71.pdf,State,B-VENDOR_ADDRESS
SinghReceipt_2024-07-24_18-41-26_71.pdf,66,B-QUANTITY
SinghReceipt_2024-07-24_18-41-26_71.pdf,Amount,B-AMOUNT
SinghReceipt_2024-07-24_18-41-26_71.pdf,Amount,B-AMOUNT
57-ITC Limited.pdf,57,B-QUANTITY
57-ITC Limited.pdf,31-07-2024,B-INVOICE_DATE
57-ITC Limited.pdf,37,B-QUANTITY
57-ITC Limited.pdf,Road,B-VENDOR_ADDRESS
57-ITC Limited.pdf,700,B-QUANTITY
57-ITC Limited.pdf,071,B-QUANTITY
57-ITC Limited.pdf,260,B-QUANTITY
57-ITC Limited.pdf,Street,B-VENDOR_ADDRESS
57-ITC Limited.pdf,700003,B-QUANTITY
57-ITC Limited.pdf,29ABCDE1234F1Z5,B-GSTIN
57-ITC Limited.pdf,63EEAPL7890F3ZV,B-GSTIN
57-ITC Limited.pdf,AMOUNT,B-AMOUNT
57-ITC Limited.pdf,3002,B-QUANTITY
57-ITC Limited.pdf,1713,B-QUANTITY
57-ITC Limited.pdf,SUBTOTAL,B-SUBTOTAL
57-ITC Limited.pdf,GST(18%),B-GST
48-D-MART PVT LTD.pdf,Road,B-VENDOR_ADDRESS
48-D-MART PVT LTD.pdf,4539,B-QUANTITY
48-D-MART PVT LTD.pdf,1488,B-QUANTITY
48-D-MART PVT LTD.pdf,0343,B-QUANTITY
48-D-MART PVT LTD.pdf,6467,B-QUANTITY
48-D-MART PVT LTD.pdf,683572,B-QUANTITY
48-D-MART PVT LTD.pdf,98765,B-QUANTITY
48-D-MART PVT LTD.pdf,67890,B-QUANTITY
48-D-MART PVT LTD.pdf,683572,B-QUANTITY
48-D-MART PVT LTD.pdf,98765,B-QUANTITY
48-D-MART PVT LTD.pdf,67890,B-QUANTITY
48-D-MART PVT LTD.pdf,AMOUNT,I-AMOUNT
48-D-MART PVT LTD.pdf,Road,B-VENDOR_ADDRESS
48-D-MART PVT LTD.pdf,682024,B-QUANTITY
55-CROMA PVT LTD.pdf,55,B-QUANTITY
55-CROMA PVT LTD.pdf,12-08-2024,B-INVOICE_DATE
55-CROMA PVT LTD.pdf,Street,B-VENDOR_ADDRESS
55-CROMA PVT LTD.pdf,17,B-QUANTITY
55-CROMA PVT LTD.pdf,400013,B-QUANTITY
55-CROMA PVT LTD.pdf,Amount,B-AMOUNT
55-CROMA PVT LTD.pdf,1123,B-QUANTITY
55-CROMA PVT LTD.pdf,1,B-QUANTITY
55-CROMA PVT LTD.pdf,9147,B-QUANTITY
55-CROMA PVT LTD.pdf,14,B-QUANTITY
55-CROMA PVT LTD.pdf,54,B-QUANTITY
55-CROMA PVT LTD.pdf,Amount,B-AMOUNT
55-CROMA PVT LTD.pdf,GST(18%),B-GST
42-BIG BAZAAR PVT LTD.pdf,380015,B-QUANTITY
42-BIG BAZAAR PVT LTD.pdf,42,B-QUANTITY
42-BIG BAZAAR PVT LTD.pdf,303,B-QUANTITY
42-BIG BAZAAR PVT LTD.pdf,380013,B-QUANTITY
42-BIG BAZAAR PVT LTD.pdf,76543,B-QUANTITY
42-BIG BAZAAR PVT LTD.pdf,21098,B-QUANTITY
42-BIG BAZAAR PVT LTD.pdf,31-07-2024,B-INVOICE_DATE
42-BIG BAZAAR PVT LTD.pdf,42,B-QUANTITY
42-BIG BAZAAR PVT LTD.pdf,3460,B-QUANTITY
42-BIG BAZAAR PVT LTD.pdf,7906,B-QUANTITY
42-BIG BAZAAR PVT LTD.pdf,GST(18%),B-GST
69-ITC Limited.pdf,69,B-QUANTITY
69-ITC Limited.pdf,37,B-QUANTITY
69-ITC Limited.pdf,Road,B-VENDOR_ADDRESS
69-ITC Limited.pdf,700,B-QUANTITY
69-ITC Limited.pdf,071,B-QUANTITY
69-ITC Limited.pdf,29ABCDE1234F1Z5,B-GSTIN
69-ITC Limited.pdf,3157,B-QUANTITY
69-ITC Limited.pdf,1868,B-QUANTITY
69-ITC Limited.pdf,200,B-QUANTITY
69-ITC Limited.pdf,31-07-2024,B-INVOICE_DATE
69-ITC Limited.pdf,381,B-QUANTITY
69-ITC Limited.pdf,Road,B-VENDOR_ADDRESS
69-ITC Limited.pdf,700107,B-QUANTITY
69-ITC Limited.pdf,75QQAPL9012R6ZH,B-GSTIN
69-ITC Limited.pdf,AMOUNT,B-AMOUNT
69-ITC Limited.pdf,SUBTOTAL,B-SUBTOTAL
69-ITC Limited.pdf,GST(18%),B-GST
10-BIG BAZAAR PVT LTD.pdf,380015,B-QUANTITY
10-BIG BAZAAR PVT LTD.pdf,10,B-QUANTITY
10-BIG BAZAAR PVT LTD.pdf,707,B-QUANTITY
10-BIG BAZAAR PVT LTD.pdf,380001,B-QUANTITY
10-BIG BAZAAR PVT LTD.pdf,76543,B-QUANTITY
10-BIG BAZAAR PVT LTD.pdf,21098,B-QUANTITY
10-BIG BAZAAR PVT LTD.pdf,31-07-2024,B-INVOICE_DATE
10-BIG BAZAAR PVT LTD.pdf,10,B-QUANTITY
10-BIG BAZAAR PVT LTD.pdf,1235,B-QUANTITY
10-BIG BAZAAR PVT LTD.pdf,100,B-QUANTITY
10-BIG BAZAAR PVT LTD.pdf,5690,B-QUANTITY
10-BIG BAZAAR PVT LTD.pdf,4,B-QUANTITY
10-BIG BAZAAR PVT LTD.pdf,GST(18%),B-GST
23-BIG BAZAAR PVT LTD.pdf,380015,B-QUANTITY
23-BIG BAZAAR PVT LTD.pdf,23,B-QUANTITY
23-BIG BAZAAR PVT LTD.pdf,202,B-QUANTITY
23-BIG BAZAAR PVT LTD.pdf,382415,B-QUANTITY
23-BIG BAZAAR PVT LTD.pdf,89012,B-QUANTITY
23-BIG BAZAAR PVT LTD.pdf,34567,B-QUANTITY
23-BIG BAZAAR PVT LTD.pdf,31-07-2024,B-INVOICE_DATE
23-BIG BAZAAR PVT LTD.pdf,23,B-QUANTITY
23-BIG BAZAAR PVT LTD.pdf,8914,B-QUANTITY
23-BIG BAZAAR PVT LTD.pdf,500,B-QUANTITY
23-BIG BAZAAR PVT LTD.pdf,3469,B-QUANTITY
23-BIG BAZAAR PVT LTD.pdf,GST(18%),B-GST
37-D-MART PVT LTD.pdf,37,B-QUANTITY
37-D-MART PVT LTD.pdf,Road,B-VENDOR_ADDRESS
37-D-MART PVT LTD.pdf,682024,B-QUANTITY
37-D-MART PVT LTD.pdf,4539,B-QUANTITY
37-D-MART PVT LTD.pdf,1488,B-QUANTITY
